Dependent	Source	DF	SS	MS	FValue	ProbF
fac4	Model	7	1356.699029	193.814147	20.13	<.0001
fac4	Error	816	7855.708738	9.627094	_	_
fac4	Corrected Total	823	9212.407767	_	_	_
