_NAME_	COMMUNAL
v000254	0
v000299	0
v000421	0
v000629	0
v000685	0
v000520	0.3459350268
v000053	0.3625889837
v000073	0.3904631309
v000098	0.3915646012
v000521	0.3988114834
v000362	0.4084889872
v000633	0.4153309329
v000113	0.421669132
v000177	0.4417001759
v000392	0.4476556934
v000427	0.4479714308
v000111	0.4567620183
v000100	0.4586280124
v000670	0.4911007958
v000314	0.5072640236
v000554	0.5085772137
v000542	0.5117490996
v000412	0.515840629
v000485	0.5221070245
v000242	0.5426365978
v000406	0.5461040474
v000501	0.5524303215
v000580	0.5536278672
v000358	0.556957119
v000532	0.5667649874
v000295	0.5718322319
v000459	0.5729421047
v000408	0.5947588897
v000322	0.5962579555
v000076	0.5980016744
v000139	0.6052288261
v000525	0.6071268032
v000676	0.6080693848
v000666	0.6102243756
v000225	0.6158335941
v000687	0.6208538049
v000069	0.6321349514
v000394	0.6485182055
v000524	0.6638602109
v000037	0.6790334972
v000065	0.6948081706
v000165	0.696344488
v000340	0.7043586196
v000680	0.7140192561
v000201	0.7178202201
v000359	0.7276768322
v000024	0.735042581
v000367	0.7420139198
v000535	0.7683262274
v000543	0.7702010016
v000688	0.7896054649
v000273	0.8150639182
v000538	0.8173203592
v000475	0.8422823522
v000338	0.8582478857
v000401	0.8678377788
v000123	0.8740690151
v000511	0.9067012814
v000655	0.9140916951
v000638	0.9277742052
v000413	0.9417170266
v000106	0.9545669416
v000419	0.962453905
v000315	0.9651965225
v000484	0.9663071937
v000569	0.9802591331
v000657	0.9855086616
v000228	0.9940387432
v000481	1.0006696239
v000213	1.0252408656
v000344	1.0411392401
v000398	1.0498728391
v000110	1.1378889675
v000615	1.147850023
v000649	1.1489801787
v000257	1.1593560224
v000611	1.1596502288
v000349	1.1635784167
v000345	1.1875929614
v000596	1.1927606501
v000013	1.2185832023
v000411	1.2202873141
v000006	1.2341318369
v000567	1.2530636592
v000448	1.2556205952
v000644	1.2597804767
v000271	1.2885170532
v000668	1.3067009855
v000671	1.3155651678
v000623	1.335973189
v000115	1.3433313864
v000088	1.3652026762
v000101	1.3700377361
v000494	1.3757471783
v000091	1.4101446448
v000420	1.4245725664
v000556	1.4292323997
v000238	1.4341550952
v000675	1.439588826
v000396	1.4407673945
v000663	1.4563095962
v000540	1.4765821209
v000083	1.4931443848
v000674	1.5055958298
v000407	1.5281155254
v000601	1.5288677785
v000144	1.5436418832
v000516	1.5498567399
v000169	1.565218168
v000414	1.5685380641
v000099	1.5769700265
v000626	1.5858840256
v000215	1.6016389689
v000317	1.615084888
v000146	1.6322374489
v000462	1.6508183498
v000450	1.6590740163
v000191	1.6690167751
v000052	1.6788317401
v000198	1.6808034841
v000227	1.6818675412
v000547	1.721046897
v000207	1.7284391393
v000478	1.7566284418
v000124	1.7811137784
v000430	1.7915433249
v000179	1.8070281494
v000684	1.80754146
v000149	1.8393727238
v000093	1.8753602534
v000335	1.8821890559
v000508	1.8851883913
v000062	1.8899836657
v000591	1.8937083782
v000417	1.899337949
v000594	1.9564798408
v000451	1.9813616213
v000137	1.9958943739
v000469	2.0055651799
v000219	2.0142194629
v000187	2.0183661598
v000200	2.0355393071
v000487	2.0409045264
v000604	2.0691813393
v000278	2.0720020314
v000342	2.0795572367
v000466	2.0882231646
v000310	2.0884389244
v000600	2.0926867584
v000652	2.1148972105
v000549	2.1497729412
v000160	2.1522206606
v000303	2.1531084985
v000193	2.1535813872
v000409	2.1733207521
v000570	2.1959992281
v000479	2.1978233628
v000328	2.2067002989
v000673	2.2245264355
v000208	2.258003036
v000172	2.261660123
v000514	2.2685794907
v000440	2.2722280592
v000369	2.301833457
v000502	2.3403709316
v000170	2.3489346354
v000068	2.3581957619
v000306	2.4118905391
v000297	2.4297347642
v000140	2.4422865325
v000079	2.4537158292
v000260	2.461942003
v000467	2.4714962166
v000390	2.4812969677
v000080	2.4861865696
v000194	2.5137399682
v000533	2.5300431673
v000635	2.5511726308
v000167	2.5603692943
v000348	2.5729224771
v000041	2.6002874059
v000045	2.6078878419
v000262	2.631735243
v000593	2.667931041
v000677	2.6905050588
v000107	2.6957399401
v000461	2.7185989199
v000188	2.719937035
v000681	2.7380385478
v000536	2.7581608596
v000595	2.768510767
v000011	2.7949984254
v000131	2.7976009011
v000075	2.8518410626
v000631	2.8541433814
v000178	2.8845491271
v000255	2.8922015095
v000205	2.9151944305
v000582	2.927157324
v000304	2.9386681854
v000312	2.9675456414
v000366	2.9810988632
v000116	3.0061262103
v000381	3.0088255685
v000206	3.0293077142
v000118	3.035620814
v000269	3.0395420856
v000072	3.040082183
v000251	3.0487332329
v000431	3.0619654871
v000192	3.0632303321
v000324	3.0720870161
v000443	3.0734072964
v000176	3.0899488904
v000386	3.0930807052
