Dependent	Source	DF	SS	MS	FValue	ProbF
fac4	Model	7	13.393646	1.913378	1.48	0.1705
fac4	Error	812	1049.196598	1.292114	_	_
fac4	Corrected Total	819	1062.590244	_	_	_
