_NAME_	COMMUNAL
v000153	0.8026154028
v000089	0.9496353258
v000096	1.2024381657
v000136	1.3264501559
v000094	1.4259990046
v000204	1.4418978752
v000158	1.5906512167
v000132	1.7463410566
v000246	2.0002771181
v000119	2.0345704732
v000191	2.1065177355
v000239	2.1326507454
v000038	2.1687000199
v000253	2.2338754815
v000231	2.2538893697
v000092	2.2667616822
v000128	2.4887430945
v000049	2.5540374744
v000161	2.5859310413
v000263	2.6032925446
v000098	2.6654139976
v000131	2.7396798546
v000062	2.7718459582
v000198	2.7807443213
v000115	2.8404404044
v000012	2.8530156578
v000238	2.8746539852
v000243	2.9074361812
v000250	2.9386350634
v000147	3.0567436584
v000023	3.0921874337
v000228	3.1452763717
v000180	3.145862594
v000027	3.2459633489
v000025	3.2951453971
v000051	3.2954146103
v000036	3.3393016588
v000264	3.3576730682
v000174	3.370554016
v000178	3.3718770185
v000084	3.3777814873
v000252	3.3784137798
v000150	3.3929029049
v000184	3.3930825981
v000009	3.3978686388
v000188	3.4020647155
v000233	3.4138967924
v000192	3.4148716341
v000126	3.4250913972
v000251	3.4551067297
v000258	3.456817651
v000152	3.460469877
v000010	3.4651217466
v000260	3.4807852745
v000063	3.4818671243
v000065	3.4843240984
v000129	3.4861747264
v000215	3.4960556947
v000139	3.5127714356
v000047	3.53379198
v000057	3.5342193692
v000247	3.5354268636
v000155	3.5513056961
v000217	3.5543408191
v000127	3.5710908827
v000154	3.5726801688
v000227	3.5750023309
v000181	3.5778145228
v000259	3.5784122894
v000028	3.5795477098
v000102	3.5825169374
v000214	3.5905453516
v000071	3.5960323125
v000230	3.6081990427
v000113	3.6089677089
v000078	3.6144066618
v000046	3.6166598628
v000162	3.624623879
v000201	3.6328306609
v000074	3.6338820184
v000137	3.6483941896
v000020	3.664843197
v000248	3.6665759415
v000080	3.6672305457
v000256	3.6683994629
v000048	3.6757439623
v000148	3.6790872614
v000058	3.679169677
v000042	3.6797294513
v000210	3.6820559668
v000183	3.6830272037
v000166	3.6840823811
v000193	3.6908694091
v000082	3.6937904695
v000140	3.6947822447
v000108	3.6960370222
v000202	3.697101255
v000141	3.7051920652
v000116	3.707118879
v000055	3.7094750996
v000077	3.7100612441
v000112	3.7148332903
v000083	3.7149889252
v000170	3.7172601956
v000088	3.7253395732
v000224	3.7267446456
v000133	3.7296840348
v000002	3.7306810809
v000265	3.734092001
v000087	3.7349733118
v000164	3.736825088
v000061	3.7384317448
v000006	3.7385225148
v000091	3.7443722124
v000257	3.7444111643
v000211	3.7445123332
v000097	3.7455175298
v000138	3.7521267765
v000167	3.7580714319
v000043	3.7689629205
v000040	3.7691773429
v000035	3.7715075584
v000016	3.7739611302
v000189	3.7765621705
v000120	3.7780414649
v000090	3.7795292001
v000216	3.7801033147
v000031	3.781435802
v000124	3.7839618343
v000111	3.7841117578
v000240	3.7850693031
v000134	3.785673443
v000024	3.7872079978
v000221	3.7887837545
v000177	3.7890764826
v000186	3.793174048
v000266	3.7972123862
v000109	3.8025515186
v000245	3.8050720989
v000121	3.805664601
v000195	3.8057652413
v000254	3.8075993284
v000171	3.8113336983
v000003	3.8149365674
v000039	3.8177283854
v000262	3.8257870226
v000185	3.8299208413
v000219	3.8307047013
v000235	3.8339285558
v000045	3.8359271831
v000209	3.8360415338
v000110	3.8419189482
v000067	3.8440725214
v000050	3.8451042724
v000075	3.845211604
v000197	3.8477672651
v000011	3.8504094357
v000220	3.8543907168
v000218	3.854462835
v000222	3.8552004175
v000085	3.8588926373
v000034	3.8636905326
v000149	3.8700594306
v000044	3.8720882815
v000213	3.8732830749
v000104	3.8749229525
v000199	3.8764510055
v000249	3.8783163784
v000093	3.8804053804
v000017	3.8810282787
v000156	3.8840476082
v000194	3.8847785074
v000004	3.8880102068
v000261	3.8899975467
v000179	3.8908320975
v000234	3.8922138513
v000207	3.8936165481
v000196	3.8959858002
v000229	3.899609589
v000079	3.9065760298
v000117	3.9114544809
v000101	3.9119610362
v000145	3.9148516147
v000144	3.921270235
v000236	3.9214325331
v000007	3.922320883
v000095	3.9315216457
v000160	3.9364410996
v000105	3.9382858706
v000072	3.9410977654
v000001	3.9411279799
v000019	3.9425200326
v000032	3.9436877921
v000200	3.9444994862
v000030	3.9447198415
v000086	3.9448695482
v000056	3.947207249
v000212	3.9498872343
v000026	3.952720081
v000175	3.9549394746
v000146	3.9637261281
v000021	3.9741025594
v000066	3.9744538567
v000237	3.9784982112
v000125	3.9842135008
v000172	3.988900867
v000225	3.9896801054
v000208	3.9913812387
v000157	3.9925665711
v000187	3.9929451692
v000242	3.9965360263
v000206	3.9983857887
v000060	4.0006304173
v000122	4.0007648278
v000226	4.0022465925
v000168	4.0063565841
v000100	4.0154104862
v000076	4.015523789
v000190	4.0180264026
v000130	4.0201042557
v000073	4.0303534481
v000014	4.0308401635
v000106	4.0324206501
v000107	4.0431845652
v000070	4.0447178977
v000244	4.0450970181
v000241	4.0452486798
v000159	4.0460206417
v000069	4.0502539346
v000054	4.0503714964
v000052	4.0508851998
v000037	4.0541387563
v000203	4.0581321203
v000059	4.0628037612
v000041	4.0688304883
v000099	4.0711188492
v000018	4.0766033962
v000013	4.0777744552
v000005	4.0779905412
v000143	4.0846902369
v000015	4.0894379361
v000182	4.0901888692
v000232	4.0908226178
v000142	4.0924800737
v000103	4.0957839723
v000151	4.0979560522
v000022	4.0990257683
v000267	4.0996459533
v000008	4.1017763734
v000223	4.1050206642
v000118	4.1130471893
v000053	4.1337887483
v000176	4.1352387351
v000173	4.1371333262
v000081	4.1402530718
v000205	4.1463099751
v000114	4.1464236417
v000135	4.1572577459
v000163	4.1624980145
v000165	4.1645227331
v000029	4.1687772547
v000064	4.1746854826
v000068	4.1808322967
v000123	4.1901691297
v000169	4.25009972
v000033	4.2669084471
v000255	4.2892528684
