lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
bearded	20	16	194.17	22.19	4.5	37.99	158.97	POSKW
smartphone	17	13	165.05	18.03	3.75	33.12	160.61	POSKW
beard	23	29	223.3	40.22	6.5	32.01	138.95	POSKW
fine	39	88	378.64	122.05	15.88	29.04	102.49	POSKW
app	13	8	126.21	11.1	2.62	28.29	167.68	POSKW
pet	11	6	106.8	8.32	2.12	25.28	171.08	POSKW
laptop	11	8	106.8	11.1	2.38	22.02	162.35	POSKW
teal	22	40	213.59	55.48	7.75	21.53	117.53	POSKW
icon	23	44	223.3	61.03	8.38	21.22	114.15	POSKW
turquoise	17	25	165.05	34.67	5.25	20.69	130.56	POSKW
wordmark	11	9	106.8	12.48	2.5	20.63	158.14	POSKW
pro	6	1	58.25	1.39	0.88	19.48	190.7	POSKW
suv	10	8	97.09	11.1	2.25	18.99	158.97	POSKW
sweater	31	81	300.97	112.34	14.0	18.42	91.28	POSKW
navy	13	17	126.21	23.58	3.75	17.55	137.04	POSKW
ceiling	17	30	165.05	41.61	5.88	17.2	119.46	POSKW
pant	36	109	349.51	151.18	18.12	16.3	79.22	POSKW
logo	78	319	757.28	442.44	49.62	16.18	52.49	POSKW
fine-print	13	19	126.21	26.35	4.0	15.91	130.91	POSKW
sneakers	13	19	126.21	26.35	4.0	15.91	130.91	POSKW
pickup	10	11	97.09	15.26	2.62	15.46	145.68	POSKW
phone	23	56	223.3	77.67	9.88	15.31	96.77	POSKW
home	36	117	349.51	162.27	19.12	14.01	73.17	POSKW
living	19	45	184.47	62.41	8.0	13.19	98.88	POSKW
sofa	16	34	155.34	47.16	6.25	12.94	106.85	POSKW
mint-green	6	4	58.25	5.55	1.25	12.56	165.22	POSKW
cream	22	59	213.59	81.83	10.12	12.51	89.2	POSKW
directed	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
high-visibility	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
id	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
masked	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
update	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
whisk	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
long-sleeve	7	7	67.96	9.71	1.75	11.57	150.0	POSKW
athletic	11	19	106.8	26.35	3.75	11.39	120.83	POSKW
cozy	12	23	116.5	31.9	4.38	11.05	114.02	POSKW
supply	12	23	116.5	31.9	4.38	11.05	114.02	POSKW
mustard-yellow	5	3	48.54	4.16	1.0	11.01	168.42	POSKW
sunny	21	59	203.88	81.83	10.0	10.99	85.44	POSKW
path	22	64	213.59	88.77	10.75	10.78	82.57	POSKW
disclaimer	12	24	116.5	33.29	4.5	10.49	111.11	POSKW
tag	9	14	87.38	19.42	2.88	10.38	127.27	POSKW
legal	17	44	165.05	61.03	7.62	10.26	92.02	POSKW
sleek	14	32	135.92	44.38	5.75	10.24	101.54	POSKW
modern	20	57	194.17	79.06	9.62	10.19	84.26	POSKW
blue	88	417	854.37	578.36	63.12	10.15	38.53	POSKW
green	66	294	640.78	407.77	45.0	9.99	44.44	POSKW
mask	6	6	58.25	8.32	1.5	9.92	150.0	POSKW
hoodie	10	18	97.09	24.97	3.5	9.9	118.18	POSKW
gray	48	198	466.02	274.62	30.75	9.67	51.69	POSKW
hedge	7	9	67.96	12.48	2.0	9.59	137.93	POSKW
holiday	7	9	67.96	12.48	2.0	9.59	137.93	POSKW
course	8	12	77.67	16.64	2.5	9.56	129.41	POSKW
crumb	8	12	77.67	16.64	2.5	9.56	129.41	POSKW
knit	8	12	77.67	16.64	2.5	9.56	129.41	POSKW
accent	17	46	165.05	63.8	7.88	9.52	88.48	POSKW
entryway	5	4	48.54	5.55	1.12	9.5	158.97	POSKW
leash	5	4	48.54	5.55	1.12	9.5	158.97	POSKW
subtitle	5	4	48.54	5.55	1.12	9.5	158.97	POSKW
t-shirt	15	39	145.63	54.09	6.75	8.99	91.67	POSKW
indoor	14	35	135.92	48.54	6.12	8.94	94.74	POSKW
scratch	6	7	58.25	9.71	1.62	8.88	142.86	POSKW
paw	8	13	77.67	18.03	2.62	8.83	124.64	POSKW
symmetrical	8	13	77.67	18.03	2.62	8.83	124.64	POSKW
expand	14	36	135.92	49.93	6.25	8.54	92.54	POSKW
denim	9	17	87.38	23.58	3.25	8.43	115.0	POSKW
fiber	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
network	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
overshirt	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
total	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
bald	14	37	135.92	51.32	6.38	8.16	90.37	POSKW
stock	6	8	58.25	11.1	1.75	7.97	136.0	POSKW
sweatshirt	6	8	58.25	11.1	1.75	7.97	136.0	POSKW
dramatization	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
houseplant	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
workout	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
bear	9	18	87.38	24.97	3.38	7.87	111.11	POSKW
blazer	9	18	87.38	24.97	3.38	7.87	111.11	POSKW
interface	9	18	87.38	24.97	3.38	7.87	111.11	POSKW
daylight	17	51	165.05	70.74	8.5	7.84	80.0	POSKW
room	52	232	504.85	321.78	35.5	7.82	44.3	POSKW
button-up	12	30	116.5	41.61	5.25	7.66	94.74	POSKW
tiny	29	111	281.55	153.95	17.5	7.41	58.6	POSKW
backpack	7	12	67.96	16.64	2.38	7.31	121.31	POSKW
braid	7	12	67.96	16.64	2.38	7.31	121.31	POSKW
bun	7	12	67.96	16.64	2.38	7.31	121.31	POSKW
goggle	7	12	67.96	16.64	2.38	7.31	121.31	POSKW
build	17	53	165.05	73.51	8.75	7.25	76.74	POSKW
suburban	10	23	97.09	31.9	4.12	7.25	101.08	POSKW
tool	17	53	165.05	73.51	8.75	7.25	76.74	POSKW
golf	5	6	48.54	8.32	1.38	7.24	141.46	POSKW
shelving	5	6	48.54	8.32	1.38	7.24	141.46	POSKW
ultra	5	6	48.54	8.32	1.38	7.24	141.46	POSKW
sun	11	27	106.8	37.45	4.75	7.23	96.15	POSKW
curly	27	102	262.14	141.47	16.12	7.17	59.79	POSKW
dog	17	54	165.05	74.9	8.88	6.96	75.14	POSKW
overhead	23	83	223.3	115.12	13.25	6.93	63.93	POSKW
snowy	9	20	87.38	27.74	3.62	6.85	103.61	POSKW
note	11	28	106.8	38.83	4.88	6.82	93.33	POSKW
concrete	7	13	67.96	18.03	2.5	6.69	116.13	POSKW
drink	15	46	145.63	63.8	7.62	6.62	78.15	POSKW
bound	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
daytime	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
lease	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
leggings	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
medium-brown	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
couch	8	17	77.67	23.58	3.12	6.47	106.85	POSKW
coffee	14	42	135.92	58.25	7.0	6.46	80.0	POSKW
lighting	17	56	165.05	77.67	9.12	6.42	72.0	POSKW
boot	10	25	97.09	34.67	4.38	6.39	94.74	POSKW
solid	9	21	87.38	29.13	3.75	6.39	100.0	POSKW
cab	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
month	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
particle	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
side-by-side	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
tongue	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
worker	15	47	145.63	65.19	7.75	6.33	76.32	POSKW
bag	24	91	233.01	126.21	14.38	6.3	59.46	POSKW
focused	10	26	97.09	36.06	4.5	5.99	91.67	POSKW
snow	8	18	77.67	24.97	3.25	5.98	102.7	POSKW
person	35	152	339.81	210.82	23.38	5.85	46.85	POSKW
truck	11	31	106.8	43.0	5.25	5.72	85.19	POSKW
push	23	89	223.3	123.44	14.0	5.69	57.6	POSKW
beanie	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
due	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
parking	5	8	48.54	11.1	1.62	5.61	125.58	POSKW
trailer	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
bracelet	7	15	67.96	20.8	2.75	5.6	106.25	POSKW
rug	7	15	67.96	20.8	2.75	5.6	106.25	POSKW
floating	9	23	87.38	31.9	4.0	5.55	93.02	POSKW
professional	9	23	87.38	31.9	4.0	5.55	93.02	POSKW
potted	12	36	116.5	49.93	6.0	5.54	80.0	POSKW
illuminate	8	19	77.67	26.35	3.38	5.53	98.67	POSKW
start	15	50	145.63	69.35	8.12	5.51	70.97	POSKW
grass	19	70	184.47	97.09	11.12	5.41	62.07	POSKW
red	78	407	757.28	564.49	60.62	5.28	29.17	POSKW
screen	73	377	708.74	522.88	56.25	5.28	30.18	POSKW
tree	35	156	339.81	216.37	23.88	5.28	44.39	POSKW
promotional	10	28	97.09	38.83	4.75	5.27	85.71	POSKW
squeeze	10	28	97.09	38.83	4.75	5.27	85.71	POSKW
delivery	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
medium	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
project	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
string	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
environment	9	24	87.38	33.29	4.12	5.17	89.66	POSKW
winter	7	16	67.96	22.19	2.88	5.12	101.54	POSKW
bin	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
club	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
colorful	26	109	252.43	151.18	16.88	4.95	50.17	POSKW
plant	26	109	252.43	151.18	16.88	4.95	50.17	POSKW
glowing	27	115	262.14	159.5	17.75	4.86	48.68	POSKW
garden	9	25	87.38	34.67	4.25	4.81	86.36	POSKW
connected	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
cuddle	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
department	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
graphics	15	53	145.63	73.51	8.5	4.78	65.82	POSKW
olive-green	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
packaging	15	53	145.63	73.51	8.5	4.78	65.82	POSKW
protect	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
states	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
warn	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
garage	6	13	58.25	18.03	2.38	4.73	105.45	POSKW
such	14	49	135.92	67.96	7.88	4.57	66.67	POSKW
jean	15	54	145.63	74.9	8.62	4.55	64.15	POSKW
blanket	9	26	87.38	36.06	4.38	4.47	83.15	POSKW
neutral	9	26	87.38	36.06	4.38	4.47	83.15	POSKW
type	9	26	87.38	36.06	4.38	4.47	83.15	POSKW
wooden	36	168	349.51	233.01	25.5	4.46	40.0	POSKW
real	12	40	116.5	55.48	6.5	4.41	70.97	POSKW
flag	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
gift	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
lab	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
ladder	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
lived-in	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
device	13	45	126.21	62.41	7.25	4.36	67.65	POSKW
print	39	186	378.64	257.98	28.12	4.36	37.91	POSKW
dusty	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
employee	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
intense	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
lavender	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
video	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
let	10	31	97.09	43.0	5.12	4.31	77.23	POSKW
button-down	7	18	67.96	24.97	3.12	4.27	92.54	POSKW
door	38	181	368.93	251.04	27.38	4.27	38.03	POSKW
storage	6	14	58.25	19.42	2.5	4.26	100.0	POSKW
rotate	11	36	106.8	49.93	5.88	4.22	72.57	POSKW
badge	18	71	174.76	98.47	11.12	4.2	55.84	POSKW
golden	18	71	174.76	98.47	11.12	4.2	55.84	POSKW
people	31	142	300.97	196.95	21.62	4.17	41.78	POSKW
holding	13	46	126.21	63.8	7.38	4.12	65.69	POSKW
cutout	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
muscle	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
plan	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
vintage	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
house	19	77	184.47	106.8	12.0	4.06	53.33	POSKW
dry	14	52	135.92	72.12	8.25	3.9	61.33	POSKW
sheer	7	19	67.96	26.35	3.25	3.9	88.24	POSKW
bar	19	78	184.47	108.18	12.12	3.89	52.13	POSKW
drip	5	11	48.54	15.26	2.0	3.86	104.35	POSKW
lot	5	11	48.54	15.26	2.0	3.86	104.35	POSKW
two-lane	5	11	48.54	15.26	2.0	3.86	104.35	POSKW
drive	21	89	203.88	123.44	13.75	3.85	49.15	POSKW
text	101	569	980.58	789.18	83.75	3.84	21.63	POSKW
plain	11	200	106.8	277.39	26.38	12.76	-88.81	NEGKW
