lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
presenter	21	15	203.88	20.8	4.5	42.44	162.96	POSKW
plain	61	150	592.23	208.04	26.38	39.98	96.01	POSKW
light-colored	63	166	611.65	230.24	28.62	36.91	90.61	POSKW
comb	22	26	213.59	36.06	6.0	32.23	142.22	POSKW
curl	36	73	349.51	101.25	13.62	30.92	110.15	POSKW
decorative	40	88	388.35	122.05	16.0	30.86	104.35	POSKW
draw	40	88	388.35	122.05	16.0	30.86	104.35	POSKW
fade	39	89	378.64	123.44	16.0	28.58	101.66	POSKW
suit	49	134	475.73	185.85	22.88	26.92	87.63	POSKW
neckline	13	9	126.21	12.48	2.75	26.7	164.0	POSKW
domestic	31	67	300.97	92.93	12.25	24.5	105.63	POSKW
rca	8	2	77.67	2.77	1.25	23.8	186.21	POSKW
carton	16	19	155.34	26.35	4.38	23.35	141.98	POSKW
pleasant	10	6	97.09	8.32	2.0	22.02	168.42	POSKW
arrangement	28	61	271.84	84.6	11.12	21.89	105.06	POSKW
neat	32	77	310.68	106.8	13.62	21.69	97.67	POSKW
superimpose	11	9	106.8	12.48	2.5	20.63	158.14	POSKW
demonstrator	9	5	87.38	6.93	1.75	20.52	170.59	POSKW
script	28	64	271.84	88.77	11.5	20.47	101.54	POSKW
enter	35	94	339.81	130.37	16.12	19.85	89.09	POSKW
style	36	100	349.51	138.7	17.0	19.23	86.36	POSKW
grow	31	79	300.97	109.57	13.75	19.2	93.24	POSKW
capital	27	63	262.14	87.38	11.25	19.16	100.0	POSKW
place	70	262	679.61	363.38	41.5	19.08	60.64	POSKW
simple	43	133	417.48	184.47	22.0	18.64	77.42	POSKW
writing	13	16	126.21	22.19	3.62	18.45	140.19	POSKW
dress	61	221	592.23	306.52	35.25	18.19	63.58	POSKW
point	57	203	553.4	281.55	32.5	17.79	65.12	POSKW
phrase	19	36	184.47	49.93	6.88	17.73	114.79	POSKW
pocket	18	34	174.76	47.16	6.5	16.86	115.0	POSKW
victor	6	2	58.25	2.77	1.0	16.49	181.82	POSKW
bold	75	302	728.16	418.86	47.12	16.38	53.93	POSKW
posture	36	109	349.51	151.18	18.12	16.3	79.22	POSKW
animation	9	8	87.38	11.1	2.12	16.06	154.93	POSKW
automobile	5	1	48.54	1.39	0.75	15.65	188.89	POSKW
