lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
purple	34	106	330.1	147.02	17.5	14.49	76.74	POSKW
icy	8	8	77.67	11.1	2.0	13.23	150.0	POSKW
footage	8	9	77.67	12.48	2.12	12.17	144.62	POSKW
amber	15	32	145.63	44.38	5.88	12.06	106.57	POSKW
fiery	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
passenger-side	4	1	38.83	1.39	0.62	11.9	186.21	POSKW
haze	13	26	126.21	36.06	4.88	11.36	111.11	POSKW
messy	10	16	97.09	22.19	3.25	11.22	125.58	POSKW
blast	5	3	48.54	4.16	1.0	11.01	168.42	POSKW
system	13	27	126.21	37.45	5.0	10.83	108.47	POSKW
huge	18	48	174.76	66.57	8.25	10.33	89.66	POSKW
uniform	21	61	203.88	84.6	10.25	10.32	82.69	POSKW
controller	5	4	48.54	5.55	1.12	9.5	158.97	POSKW
towering	5	4	48.54	5.55	1.12	9.5	158.97	POSKW
warm	49	208	475.73	288.49	32.12	8.92	49.0	POSKW
four-door	6	7	58.25	9.71	1.62	8.88	142.86	POSKW
shimmer	10	20	97.09	27.74	3.75	8.74	111.11	POSKW
health	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
overwhelm	5	5	48.54	6.93	1.25	8.27	150.0	POSKW
backlit	6	8	58.25	11.1	1.75	7.97	136.0	POSKW
blue-purple	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
distorted	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
imply	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
pond	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
reed	4	3	38.83	4.16	0.88	7.88	161.29	POSKW
participate	5	6	48.54	8.32	1.38	7.24	141.46	POSKW
value	5	6	48.54	8.32	1.38	7.24	141.46	POSKW
red	81	404	786.41	560.33	60.62	7.18	33.57	POSKW
bedding	6	9	58.25	12.48	1.88	7.17	129.41	POSKW
rating	6	9	58.25	12.48	1.88	7.17	129.41	POSKW
bulky	8	16	77.67	22.19	3.0	6.99	111.11	POSKW
sunglasses	12	32	116.5	44.38	5.5	6.89	89.66	POSKW
exaggerated	16	50	155.34	69.35	8.25	6.79	76.54	POSKW
trunk	13	37	126.21	51.32	6.25	6.64	84.38	POSKW
exaggerate	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
fight	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
jaw	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
timer	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
viewpoint	4	4	38.83	5.55	1.0	6.61	150.0	POSKW
hole	8	17	77.67	23.58	3.12	6.47	106.85	POSKW
shirtless	6	10	58.25	13.87	2.0	6.45	123.08	POSKW
mist	11	29	106.8	40.22	5.0	6.44	90.57	POSKW
magnify	5	7	48.54	9.71	1.5	6.36	133.33	POSKW
imagery	25	96	242.72	133.15	15.12	6.33	58.3	POSKW
color	31	128	300.97	177.53	19.88	6.22	51.59	POSKW
game	14	43	135.92	59.64	7.12	6.16	78.01	POSKW
splash	14	43	135.92	59.64	7.12	6.16	78.01	POSKW
ledge	7	14	67.96	19.42	2.62	6.12	111.11	POSKW
airy	8	18	77.67	24.97	3.25	5.98	102.7	POSKW
silhouette	24	93	233.01	128.99	14.62	5.91	57.47	POSKW
blond	16	54	155.34	74.9	8.75	5.71	69.88	POSKW
player	13	40	126.21	55.48	6.62	5.7	77.86	POSKW
cheek	20	74	194.17	102.64	11.75	5.63	61.68	POSKW
cash	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
matter-of-fact	5	8	48.54	11.1	1.62	5.61	125.58	POSKW
reddish-orange	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
struggle	5	8	48.54	11.1	1.62	5.61	125.58	POSKW
tax	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
thing	5	8	48.54	11.1	1.62	5.61	125.58	POSKW
vegetation	4	5	38.83	6.93	1.12	5.61	139.39	POSKW
blend	14	45	135.92	62.41	7.38	5.59	74.13	POSKW
wait	12	36	116.5	49.93	6.0	5.54	80.0	POSKW
bear	8	19	77.67	26.35	3.38	5.53	98.67	POSKW
clock	8	19	77.67	26.35	3.38	5.53	98.67	POSKW
yellow-green	8	19	77.67	26.35	3.38	5.53	98.67	POSKW
close-up	37	167	359.22	231.62	25.5	5.3	43.19	POSKW
multicolored	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
shield	6	12	58.25	16.64	2.25	5.24	111.11	POSKW
number	25	102	242.72	141.47	15.88	5.23	52.71	POSKW
bicycle	7	16	67.96	22.19	2.88	5.12	101.54	POSKW
carpet	8	20	77.67	27.74	3.5	5.11	94.74	POSKW
comfort	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
red-and-yellow	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
stark	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
tousle	5	9	48.54	12.48	1.75	4.95	118.18	POSKW
glow	37	170	359.22	235.78	25.88	4.91	41.49	POSKW
blue	80	425	776.7	589.46	63.12	4.81	27.41	POSKW
tip	19	73	184.47	101.25	11.5	4.8	58.25	POSKW
zone	4	6	38.83	8.32	1.25	4.78	129.41	POSKW
football	6	13	58.25	18.03	2.38	4.73	105.45	POSKW
snowy	8	21	77.67	29.13	3.62	4.72	90.91	POSKW
jersey	7	17	67.96	23.58	3.0	4.68	96.97	POSKW
orange-red	7	17	67.96	23.58	3.0	4.68	96.97	POSKW
race	7	17	67.96	23.58	3.0	4.68	96.97	POSKW
racing	7	17	67.96	23.58	3.0	4.68	96.97	POSKW
shadowy	7	17	67.96	23.58	3.0	4.68	96.97	POSKW
throw	12	39	116.5	54.09	6.38	4.67	73.17	POSKW
character	15	54	145.63	74.9	8.62	4.55	64.15	POSKW
loose	27	118	262.14	163.66	18.12	4.41	46.25	POSKW
floor	38	180	368.93	249.65	27.25	4.39	38.57	POSKW
bank	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
peach	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
surge	5	10	48.54	13.87	1.88	4.37	111.11	POSKW
intense	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
video	8	22	77.67	30.51	3.75	4.35	87.18	POSKW
bundle	7	18	67.96	24.97	3.12	4.27	92.54	POSKW
greenish	7	18	67.96	24.97	3.12	4.27	92.54	POSKW
industrial	7	18	67.96	24.97	3.12	4.27	92.54	POSKW
replace	7	18	67.96	24.97	3.12	4.27	92.54	POSKW
blocky	6	14	58.25	19.42	2.5	4.26	100.0	POSKW
radiate	6	14	58.25	19.42	2.5	4.26	100.0	POSKW
shadow	22	92	213.59	127.6	14.25	4.23	50.41	POSKW
golden	18	71	174.76	98.47	11.12	4.2	55.84	POSKW
trail	16	61	155.34	84.6	9.62	4.14	58.96	POSKW
flash	15	56	145.63	77.67	8.88	4.12	60.87	POSKW
arena	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
machinery	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
operator	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
stadium	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
whip	4	7	38.83	9.71	1.38	4.08	120.0	POSKW
green	58	302	563.11	418.86	45.0	3.98	29.38	POSKW
spell	15	57	145.63	79.06	9.0	3.92	59.26	POSKW
ball	12	42	116.5	58.25	6.75	3.91	66.67	POSKW
atmosphere	14	52	135.92	72.12	8.25	3.9	61.33	POSKW
cold	7	19	67.96	26.35	3.25	3.9	88.24	POSKW
shot	7	19	67.96	26.35	3.25	3.9	88.24	POSKW
suit	10	173	97.09	239.94	22.88	10.21	-84.77	NEGKW
blouse	5	106	48.54	147.02	13.88	8.33	-100.71	NEGKW
table	20	254	194.17	352.29	34.25	7.81	-57.87	NEGKW
container	6	113	58.25	156.73	14.88	7.59	-91.61	NEGKW
gesture	23	279	223.3	386.96	37.75	7.52	-53.64	NEGKW
work	14	189	135.92	262.14	25.38	6.81	-63.41	NEGKW
travel	5	93	48.54	128.99	12.25	6.14	-90.62	NEGKW
middle	12	164	116.5	227.46	22.0	6.09	-64.52	NEGKW
smooth	17	211	165.05	292.65	28.5	6.08	-55.76	NEGKW
chest	22	253	213.59	350.9	34.38	5.74	-48.65	NEGKW
rectangular	27	297	262.14	411.93	40.5	5.74	-44.44	NEGKW
grille	5	90	48.54	124.83	11.88	5.65	-88.0	NEGKW
cup	7	111	67.96	153.95	14.75	5.63	-77.5	NEGKW
spread	18	216	174.76	299.58	29.25	5.63	-52.63	NEGKW
widen	10	141	97.09	195.56	18.88	5.63	-67.3	NEGKW
picture	14	179	135.92	248.27	24.12	5.61	-58.48	NEGKW
faint	5	89	48.54	123.44	11.75	5.5	-87.1	NEGKW
draw	8	120	77.67	166.44	16.0	5.47	-72.73	NEGKW
prominent	12	159	116.5	220.53	21.38	5.47	-61.73	NEGKW
graphic	17	205	165.05	284.33	27.75	5.42	-53.09	NEGKW
leafy	6	99	58.25	137.31	13.12	5.4	-80.85	NEGKW
identify	7	108	67.96	149.79	14.38	5.2	-75.16	NEGKW
plate	8	116	77.67	160.89	15.5	4.92	-69.77	NEGKW
sweater	7	105	67.96	145.63	14.0	4.78	-72.73	NEGKW
cabinet	7	104	67.96	144.24	13.88	4.65	-71.9	NEGKW
focus	31	316	300.97	438.28	43.38	4.42	-37.15	NEGKW
curl	7	102	67.96	141.47	13.62	4.38	-70.2	NEGKW
point	22	238	213.59	330.1	32.5	4.31	-42.86	NEGKW
form	16	185	155.34	256.59	25.12	4.27	-49.16	NEGKW
seat	27	280	262.14	388.35	38.38	4.24	-38.81	NEGKW
enter	9	120	87.38	166.44	16.12	4.19	-62.3	NEGKW
tray	5	80	48.54	110.96	10.62	4.13	-78.26	NEGKW
height	5	79	48.54	109.57	10.5	3.98	-77.19	NEGKW
central	10	127	97.09	176.14	17.12	3.91	-57.87	NEGKW
arrange	19	207	184.47	287.1	28.25	3.85	-43.53	NEGKW
chrome	4	67	38.83	92.93	8.88	3.75	-82.11	NOTKW
office	4	67	38.83	92.93	8.88	3.75	-82.11	NOTKW
pad	11	38	106.8	52.7	6.12	3.71	67.83	NOTKW
speed	11	38	106.8	52.7	6.12	3.71	67.83	NOTKW
indicate	5	77	48.54	106.8	10.25	3.7	-75.0	NOTKW
overlay	12	43	116.5	59.64	6.88	3.68	64.57	NOTKW
sunlit	18	74	174.76	102.64	11.5	3.67	52.0	NOTKW
middle-aged	11	134	106.8	185.85	18.12	3.66	-54.03	NOTKW
tool	4	66	38.83	91.54	8.75	3.6	-80.85	NOTKW
orange	41	205	398.06	284.33	30.75	3.59	33.33	NOTKW
attention	10	124	97.09	171.98	16.75	3.57	-55.67	NOTKW
cast	9	29	87.38	40.22	4.75	3.57	73.91	NOTKW
squeeze	9	29	87.38	40.22	4.75	3.57	73.91	NOTKW
tower	9	29	87.38	40.22	4.75	3.57	73.91	NOTKW
giant	7	20	67.96	27.74	3.38	3.55	84.06	NOTKW
pink	39	194	378.64	269.07	29.12	3.51	33.83	NOTKW
gradient	4	8	38.83	11.1	1.5	3.5	111.11	NOTKW
grime	4	8	38.83	11.1	1.5	3.5	111.11	NOTKW
limb	4	8	38.83	11.1	1.5	3.5	111.11	NOTKW
limited	4	8	38.83	11.1	1.5	3.5	111.11	NOTKW
lunge	4	8	38.83	11.1	1.5	3.5	111.11	NOTKW
alarm	6	16	58.25	22.19	2.75	3.44	89.66	NOTKW
gap	6	16	58.25	22.19	2.75	3.44	89.66	NOTKW
neon	6	16	58.25	22.19	2.75	3.44	89.66	NOTKW
become	32	311	310.68	431.35	42.88	3.42	-32.52	NOTKW
vent	5	12	48.54	16.64	2.12	3.4	97.87	NOTKW
gold	16	65	155.34	90.15	10.12	3.39	53.11	NOTKW
plain	18	193	174.76	267.68	26.38	3.37	-42.01	NOTKW
band	22	98	213.59	135.92	15.0	3.33	44.44	NOTKW
dramatic	14	55	135.92	76.28	8.62	3.31	56.21	NOTKW
capital	6	84	58.25	116.5	11.25	3.3	-66.67	NOTKW
compose	6	84	58.25	116.5	11.25	3.3	-66.67	NOTKW
vivid	13	50	126.21	69.35	7.88	3.27	58.16	NOTKW
red-orange	10	35	97.09	48.54	5.62	3.26	66.67	NOTKW
square	13	148	126.21	205.27	20.12	3.24	-47.7	NOTKW
corridor	7	21	67.96	29.13	3.5	3.23	80.0	NOTKW
tint	7	21	67.96	29.13	3.5	3.23	80.0	NOTKW
final	43	397	417.48	550.62	55.0	3.2	-27.51	NOTKW
grow	8	102	77.67	141.47	13.75	3.17	-58.23	NOTKW
stop	4	63	38.83	87.38	8.38	3.16	-76.92	NOTKW
take	14	156	135.92	216.37	21.25	3.16	-45.67	NOTKW
platform	14	56	135.92	77.67	8.75	3.12	54.55	NOTKW
banner	8	26	77.67	36.06	4.25	3.11	73.17	NOTKW
return	69	381	669.9	528.43	56.25	3.11	23.61	NOTKW
food	7	92	67.96	127.6	12.38	3.1	-60.99	NOTKW
