[2026-05-19 11:33:44] INFO    Startup command=disband working_directory=/home/eyamrog/PycharmProjects/cl_st1_andrea/cl_st1_ph1_andrea/corpus/01_videos dry_run=False threshold_mib=45.0 part_size_mib=45.0
[2026-05-19 11:33:45] INFO    SPLITTING video_0081.mp4
[2026-05-19 11:33:46] INFO    SUCCESS video_0081.mp4 parts=2
[2026-05-19 11:33:46] INFO    SPLITTING video_0082.mp4
[2026-05-19 11:33:46] INFO    SUCCESS video_0082.mp4 parts=2
[2026-05-19 11:33:46] INFO    SPLITTING video_0107.mp4
[2026-05-19 11:34:12] INFO    SUCCESS video_0107.mp4 parts=44
[2026-05-19 11:34:12] INFO    SPLITTING video_0109.mp4
[2026-05-19 11:34:20] INFO    SUCCESS video_0109.mp4 parts=14
[2026-05-19 11:34:20] INFO    SPLITTING video_0117.mp4
[2026-05-19 11:34:21] INFO    SUCCESS video_0117.mp4 parts=2
[2026-05-19 11:34:21] INFO    SPLITTING video_0118.mp4
[2026-05-19 11:34:36] INFO    SUCCESS video_0118.mp4 parts=26
[2026-05-19 11:34:36] INFO    SPLITTING video_0142.mp4
[2026-05-19 11:34:41] INFO    SUCCESS video_0142.mp4 parts=9
[2026-05-19 11:34:41] INFO    SPLITTING video_0143.mp4
[2026-05-19 11:34:50] INFO    SUCCESS video_0143.mp4 parts=17
[2026-05-19 11:34:50] INFO    SPLITTING video_0151.mp4
[2026-05-19 11:34:53] INFO    SUCCESS video_0151.mp4 parts=6
[2026-05-19 11:34:53] INFO    SPLITTING video_0172.mp4
[2026-05-19 11:34:57] INFO    SUCCESS video_0172.mp4 parts=6
[2026-05-19 11:34:57] INFO    SPLITTING video_0177.mp4
[2026-05-19 11:34:58] INFO    SUCCESS video_0177.mp4 parts=3
[2026-05-19 11:34:58] INFO    SPLITTING video_0178.mp4
[2026-05-19 11:34:59] INFO    SUCCESS video_0178.mp4 parts=2
[2026-05-19 11:34:59] INFO    SPLITTING video_0179.mp4
[2026-05-19 11:35:00] INFO    SUCCESS video_0179.mp4 parts=2
[2026-05-19 11:35:00] INFO    SPLITTING video_0180.mp4
[2026-05-19 11:35:33] INFO    SUCCESS video_0180.mp4 parts=57
[2026-05-19 11:35:33] INFO    SPLITTING video_0229.mp4
[2026-05-19 11:35:41] INFO    SUCCESS video_0229.mp4 parts=13
[2026-05-19 11:35:41] INFO    SPLITTING video_0231.mp4
[2026-05-19 11:35:46] INFO    SUCCESS video_0231.mp4 parts=10
[2026-05-19 11:35:46] INFO    SPLITTING video_0233.mp4
[2026-05-19 11:37:18] INFO    SUCCESS video_0233.mp4 parts=53
[2026-05-19 11:37:18] INFO    SPLITTING video_0293.mp4
[2026-05-19 11:37:22] INFO    SUCCESS video_0293.mp4 parts=3
[2026-05-19 11:37:22] INFO    SPLITTING video_0460.mp4
[2026-05-19 11:38:29] INFO    SUCCESS video_0460.mp4 parts=34
[2026-05-19 11:38:29] INFO    SPLITTING video_0494.mp4
[2026-05-19 11:38:36] INFO    SUCCESS video_0494.mp4 parts=5
[2026-05-19 11:38:36] INFO    SPLITTING video_0563.mp4
[2026-05-19 11:38:38] INFO    SUCCESS video_0563.mp4 parts=2
[2026-05-19 11:38:38] INFO    SPLITTING video_0719.mp4
[2026-05-19 11:38:41] INFO    SUCCESS video_0719.mp4 parts=2
[2026-05-19 11:38:41] INFO    Register written: /home/eyamrog/PycharmProjects/cl_st1_andrea/cl_st1_ph1_andrea/corpus/01_videos/.split4git.register.json
